Business Name,Contact Phone Number,Address,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
"ABM INDUSTRY GROUPS, LLC",2127576500,17 E 54TH ST,NEW YORK,NY,10022,Manhattan,40.760784,-73.974604
QUIK PARK CPS LLC,2128322066,116 CENTRAL PARK W,NEW YORK,NY,10019,Manhattan,40.765894,-73.977132
SLOPE CAR PARK INC.,2122216111,429 12TH ST,BROOKLYN,NY,11215,Brooklyn,40.664785,-73.982325
CHAMPION PARKING 80 LLC,2125358002,445 E 80TH ST,NEW YORK,NY,10075,Manhattan,40.772258,-73.950102
"IMPERIAL PARKING (U.S.), INC",2129378660,325 AVENUE C,NEW YORK,NY,10009,Manhattan,40.732075,-73.974477
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,100 MORTON ST,NEW YORK,NY,10014,Manhattan,40.731025,-74.010022
QUEENS BLVD PETROLEUM LLC,914-699-9500,3105 QUEENS BLVD,LONG ISLAND CITY,NY,11101,Queens,40.745948,-73.933683
"KINNEY PARKING SYSTEM, INC.",7184325834,2500 JOHNSON AVE,BRONX,NY,10463,Bronx,40.877019,-73.917349
ENTERPRISE 24TH PARKING LLC,2125643199,214 E 24TH ST,NEW YORK,NY,10010,Manhattan,40.739139,-73.982063
PLAZA 48 PARKING LLC,2126869800,326 E 49TH ST,NEW YORK,NY,10017,Manhattan,40.753852,-73.968577
QUIK PARK WEST 12TH ST. LLC,212-686-9800,175 W 12TH ST,NEW YORK,NY,10011,Manhattan,40.73718,-74.000268
116TH-117TH STREET PARKING CORP.,2127367171,23 W 116TH ST,NEW YORK,NY,10026,Manhattan,40.801275,-73.947483
305 EAST 80TH PARKING LLC,2126283121,305 E 80TH ST,NEW YORK,NY,10075,Manhattan,40.773855,-73.953904
"GUILLEN BUSINESS CENTER, INC.",9175591203,700 GRAND CONCOURSE,BRONX,NY,10451,Bronx,40.821867,-73.924885
"G&M PARKING GARAGE, CORP.",7184839458,1208 FRANKLIN AVE,BRONX,NY,10456,Bronx,40.830102,-73.903438
22ND AND SIXTH PARKING LLC,2126869800,60 W 23RD ST,NEW YORK,NY,10010,Manhattan,40.742468,-73.992186
FULL HOUSE PARKING LLC,3477320219,13511 40TH RD,FLUSHING,NY,11354,Queens,40.758587,-73.83115
SWIFT PARKING LLC,2126869800,160 E 88TH ST,NEW YORK,NY,10128,Manhattan,40.780641,-73.954515
ACTIVE PARKING LLC,2126869800,2373 BROADWAY,NEW YORK,NY,10024,Manhattan,40.788557,-73.976641
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,109 E 58TH ST,NEW YORK,NY,10022,Manhattan,40.762162,-73.969494
62 MULBERRY PARKING CORP,212-736-7171,62 MULBERRY ST,NEW YORK,NY,10013,Manhattan,40.715623,-73.999173
"CRYSTAL CAR PARK, LLC",2129966363,200 E 24TH ST,NEW YORK,NY,10010,Manhattan,40.739229,-73.982432
BROOK PARK PARKING CORP.,9174705093,1820 E TREMONT AVE,BRONX,NY,10460,Bronx,40.840277,-73.866872
JEROME PARKING CORP.,7187167170,1961 JEROME AVE,BRONX,NY,10453,Bronx,40.851517,-73.909696
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,138 E 50TH ST,NEW YORK,NY,10022,Manhattan,40.756084,-73.971798
ASTORIA CENTRAL PARKING LLC,7544447275,3157 31ST ST,ASTORIA,NY,11106,Queens,40.762753,-73.924521
CHAMPION PARKING 53 LLC,2123085959,821-827 7 AVE,NEW YORK,NY,10019,,40.763077,-73.981522
900 8TH AVENUE GARAGE LLC,6465840409,900 8TH AVE,NEW YORK,NY,10019,Manhattan,40.764294,-73.984386
GREENWICH STREET PARKING LLC,2126869800,551 GREENWICH ST,NEW YORK,NY,10014,Manhattan,40.7276,-74.008683
PARK AVENUE 39 PARKING LLC,212-686-9800,90 PARK AVE,NEW YORK,NY,10016,Manhattan,40.750799,-73.978946
QUIK PARK 86TH ST. LLC,2126509677,444 E 86TH ST,NEW YORK,NY,10028,Manhattan,40.776014,-73.947878
1114 SIXTH PARKING LLC,212-686-9800,1114 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,Manhattan,40.75494,-73.982904
FDD ENTERPRISES INC.,6463997098,3000 PARK AVE,BRONX,NY,10451,Bronx,40.82075,-73.922157
"60 SUTTON PLACE PARKING ASSOCIATES, LLC",2125352890,60 SUTTON PL S,NEW YORK,NY,10022,Manhattan,40.755289,-73.962707
"CHAMPION PARKING 46, LLC",2123085959,247 W 46TH ST,NEW YORK,NY,10036,Manhattan,40.759708,-73.987474
QUIK PARK 48TH ST. GARAGE CORP.,2128322066,300 E 48TH ST,NEW YORK,NY,10017,Manhattan,40.753473,-73.969431
BRUCKNER PARKING LLC,212-929-9404,25 BRUCKNER BLVD,BRONX,NY,10454,Bronx,40.807456,-73.928538
157-57TH INC,2122232838,153 E 57TH ST,NEW YORK,NY,10022,Manhattan,40.760677,-73.968129
ALERT GARAGE CORP.,7187860643,3017 40TH AVE,LONG IS CITY,NY,11101,Queens,40.751881,-73.934278
DISCOVER 97 PARKING LLC,2126869800,750 COLUMBUS AVE,NEW YORK,NY,10025,Manhattan,40.793294,-73.967435
250 WEST PARKING CORP.,2127367171,250 W 19TH ST,NEW YORK,NY,10011,Manhattan,40.742124,-73.998951
"V.J. MEGA PARKING SYSTEMS, INC.",2126501339,343 E 74TH ST,NEW YORK,NY,10021,Manhattan,40.769538,-73.955767
QUIK PARK 3RD AVE LLC,2128322066,1142 3RD AVE,NEW YORK,NY,10065,Manhattan,40.766462,-73.963233
BRISTOL 65 PARKING LLC,2126869800,200 E 65TH ST,NEW YORK,NY,10065,Manhattan,40.765121,-73.963671
QUIK PARK PCVST GARAGE LLC,2126145862,325 AVENUE C,NEW YORK,NY,10009,Manhattan,40.732075,-73.974477
EAST 105TH STREET PARKING LLC,2125347019,156 E 105TH ST,NEW YORK,NY,10029,Manhattan,40.79127,-73.946339
BK PARKING GROUP INC.,917-327-7488,4566 BROADWAY,NEW YORK,NY,10040,Manhattan,40.859713,-73.930441
T & K PARKING INC.,9176569896,61 CHRYSTIE ST,NEW YORK,NY,10002,Manhattan,40.716627,-73.994968
ROPETMAR GARAGE INC.,2127511080,299 PEARL ST,NEW YORK,NY,10038,Manhattan,40.708664,-74.00301
BELLTEL 365 PARKING LLC,82-1130031,365 BRIDGE ST,BROOKLYN,NY,11201,Brooklyn,40.692314,-73.985143
STATUE PARKING LLC,2125710538,20 RIVER TER,NEW YORK,NY,10282,Manhattan,40.716857,-74.016089
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,554 W 174TH ST,NEW YORK,NY,10033,Manhattan,40.844353,-73.936274
ZAFIRO PARKING INC.,2127490125,1380 MLK JR BLVD,BRONX,NY,10452,Bronx,40.838729,-73.921605
PRIOR PARKING LLC,2126869800,40-50 W 61ST ST,NEW YORK,NY,10023,,40.770018,-73.983649
NYULMC E GARAGE CORP.,2127367171,333 E 38TH ST,NEW YORK,NY,10016,Manhattan,40.746687,-73.972326
REX PARKING CORP.,5166984240,10 E 153RD ST,BRONX,NY,10451,Bronx,40.82092,-73.923838
COSMOPOLITAN PARKING CORP.,2122493344,34 E 21ST ST,NEW YORK,NY,10010,Manhattan,40.739329,-73.98862
157-53 PARKING CORP,6464639403,157 E 57TH ST,NEW YORK,NY,10022,Manhattan,40.760531,-73.96778
IMPERIAL PARKING (US) LLC,2129378660,222 W 14TH ST,NEW YORK,NY,10011,Manhattan,40.739027,-74.001197
QUIK PARK 89TH ST. LLC,2128322066,207 W 88TH ST,NEW YORK,NY,10024,Manhattan,40.789202,-73.974138
158TH NY CORP,7189938026,85 E 158TH ST,BRONX,NY,10451,Bronx,40.826571,-73.926247
LIVINGSTON STREET PARKING LLC,212-686-9800,111 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn,40.691369,-73.989926
STANDARD PARKING CORPORATION,7188971220,10440 QUEENS BLVD,FOREST HILLS,NY,11375,Queens,40.723045,-73.850552
ENC PARKING CORPORATION,9173251969,69 5TH AVE,NEW YORK,NY,10003,Manhattan,40.73622,-73.993243
TOREN PARKING LLC,9177493600,255 FLATBUSH AVENUE EXT,BROOKLYN,NY,11201,,40.69261,-73.982771
WEST VILLAGE GARAGE CORP,212-262-4771,125 PERRY ST,NEW YORK,NY,10014,Manhattan,40.735133,-74.007093
59 AND 5TH PARKING LLC,2126869800,767 5TH AVE,NEW YORK,NY,10153,Manhattan,40.763554,-73.972839
101 WEST END PARKING LLC,2126869800,101 W END AVE,NEW YORK,NY,10023,Manhattan,40.775065,-73.988635
IMPARK210CPS LLC,212-937-8660,210 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan,40.767036,-73.979961
PEAK TIME PARKING INC.,7182204580,1231 EDWARD L GRANT HWY,BRONX,NY,10452,Bronx,40.836656,-73.922568
KC ONE PARK CORP.,7182850102,330 3RD AVE,NEW YORK,NY,10010,Manhattan,40.739801,-73.982669
FASHION 35 PARKING LLC,2126869800,1328 BROADWAY,NEW YORK,NY,10001,Manhattan,40.749838,-73.987479
HJ PARKING LLC,2126869800,301-309 W 51ST ST,NEW YORK,NY,10019,,40.762764,-73.985647
"IMPERIAL PARKING (U.S.), LLC",2129378660,89-35 162 STREET,JAMAICA,NY,11432,,40.705574,-73.798312
REYER PARKING CORP.,2125416050,257 E 187TH ST,BRONX,NY,10458,Bronx,40.860217,-73.897375
1745 BROADWAY PARKING MANAGEMENT CORP.,2127367171,1745 BROADWAY,NEW YORK,NY,10019,Manhattan,40.765235,-73.982263
DIRECT PARKING LLC,2126869800,51 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.763114,-73.975632
"IMPERIAL PARKING (U.S.), LLC",2129378660,9330 HORACE HARDING EXPRESSWAY,QUEENS,NY,11374,Queens,40.735372,-73.858899
ENTERPRISE 30TH STREET GARAGE LLC,2126270012,529 W 29TH ST,NEW YORK,NY,10001,Manhattan,40.752217,-74.002998
STANDARD PARKING CORPORATION,7188943580,8036 COOPER AVE,GLENDALE,NY,11385,Queens,40.709332,-73.868361
786 PARKING CORP,7186180029,313 SAINT MARKS AVE,BROOKLYN,NY,11238,Brooklyn,40.677865,-73.964805
MP HUB PARKING LLC,2124903460,3000 3RD AVE,BRONX,NY,10455,Bronx,40.818984,-73.913797
ONE PARKING 89TH STREET LLC,4802722100,205 W 89TH ST,NEW YORK,NY,10024,Manhattan,40.790075,-73.974499
CHELSEA 29 PARKING LLC,2126869800,525 W 28TH ST,NEW YORK,NY,10001,Manhattan,40.751564,-74.003372
A&P PARKING CORP.,2123601711,339 GREENE AVE,BROOKLYN,NY,11238,Brooklyn,40.687801,-73.957707
155 EAST 55TH STREET PARKING CORP,2127367171,155 E 55TH ST,NEW YORK,NY,10022,Manhattan,40.759347,-73.969139
MAJESTIC CAR PARK LLC,2122216111,1199 PARK AVE,NEW YORK,NY,10128,Manhattan,40.785344,-73.953098
KC THIRD AVENUE PARKING LLC,7187880066,330 3RD AVE,NEW YORK,NY,10010,Manhattan,40.739801,-73.982669
"SAM PARKING, L.L.C.",2129666774,360 W BROADWAY,NEW YORK,NY,10013,Manhattan,40.722993,-74.003436
Z AND G PARKING LLC,2129799815,2355 WEBSTER AVE,BRONX,NY,10458,Bronx,40.857515,-73.894992
345 Sheffield Parking LLC,,345 SHEFFIELD AVE,BROOKLYN,NY,11207,Brooklyn,40.668703,-73.895766
36-36 PRINCE PARKING LLC,7183580001,3636 PRINCE ST,FLUSHING,NY,11354,Queens,40.761003,-73.832874
"LA MIRAGE CAR PARK, INC.",2122216111,17810 WEXFORD TER,JAMAICA,NY,11432,Queens,40.713022,-73.785342
SAMO PARKING LLC,2127143571,401 E 74TH ST,NEW YORK,NY,10021,Manhattan,40.76898,-73.954451
304 WEST 49TH PARKING CORP.,2122475607,304 W 49TH ST,NEW YORK,NY,10019,Manhattan,40.76185,-73.987252
"ONE PARKING GOTHAM, INC.",2123706530,4209 28TH ST,LONG IS CITY,NY,11101,Queens,40.749585,-73.938967
PARK 108 LLC,2129299404,234 W 108TH ST,NEW YORK,NY,10025,Manhattan,40.802426,-73.96663
249 PARKING CORP.,2126457548,249 10TH AVE,NEW YORK,NY,10001,Manhattan,40.748829,-74.003563
SAWYER PARKING LLC,2122428310,150 W 20TH ST,NEW YORK,NY,10011,Manhattan,40.741792,-73.996236
RESOURCE PARKING LLC,2126869800,1540 BROADWAY,NEW YORK,NY,10036,Manhattan,40.757846,-73.98501
IMPERIAL PARKING US LLC,2125573311,90-15 PARSONS BOULEVARD,JAMAICA,NY,11432,,40.704571,-73.800744
NYC PARKING GROUP I LLC,7182850102,340 E 74TH ST,NEW YORK,NY,10021,Manhattan,40.769321,-73.955818
DEB PARKING LLC,2127143571,300 W 135TH ST,NEW YORK,NY,10030,Manhattan,40.816549,-73.947162
VS PARKING GARAGE CORP.,7189094449,275 PARK AVE,BROOKLYN,NY,11205,Brooklyn,40.696109,-73.968135
NEW YORK PARKING 51ST STREET CORP.,212-308-5959,251 E 51ST ST,NEW YORK,NY,10022,Manhattan,40.755679,-73.968219
SP PLUS CORPORATION,2125025490,380 LENOX AVE,NEW YORK,NY,10027,Manhattan,40.810438,-73.943203
SAM DAR ENTERPRISES INC,6463997098,3000 PARK AVE,BRONX,NY,10451,Bronx,40.82075,-73.922157
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,115 E 57TH ST,NEW YORK,NY,10022,Manhattan,40.761435,-73.969923
JENUWEN CAR PARK INC.,2122216111,580 FLATBUSH AVE,BROOKLYN,NY,11225,Brooklyn,40.659456,-73.960773
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,100 MORTON ST,NEW YORK,NY,10014,Manhattan,40.731025,-74.010022
LOREN'S PARKING GARAGE CORPORATON,212-244-2332,4035 PARK AVE,BRONX,NY,10457,Bronx,40.843735,-73.901869
PLATT PARKING LLC,2126869800,90 JOHN ST,NEW YORK,NY,10038,Manhattan,40.707992,-74.00632
ABILITY PARKING CORP.,2122493344,200 E END AVE,NEW YORK,NY,10128,Manhattan,40.777364,-73.943355
GM&M PARK INC.,6466100315,116 NOSTRAND AVE,BROOKLYN,NY,11205,Brooklyn,40.69625,-73.952874
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7182239722,95 OCEANA DR E,BROOKLYN,NY,11235,Brooklyn,40.577219,-73.95752
"PARIS, ZACARIAS P",7182933679,1300 GERARD AVE,BRONX,NY,10452,Bronx,40.837216,-73.919111
F & A PARKING CORP,7183992640,785 DEKALB AVE,BROOKLYN,NY,11221,Brooklyn,40.692262,-73.945049
"LEONARD STREET PARKING, LLC",9736437700,88 LEONARD ST,NEW YORK,NY,10013,Manhattan,40.717071,-74.004682
"IMPERIAL PARKING (U.S.), LLC",2129378660,9605 QUEENS BLVD,REGO PARK,NY,11374,Queens,40.730445,-73.862358
64TH WEST END PARKING LLC,2126869800,110 W END AVE,NEW YORK,NY,10023,Manhattan,40.774958,-73.987784
PARKING SYSTEMS PLUS INC,8009441424,260 BAYCHESTER AVE,BRONX,NY,10475,Bronx,40.863498,-73.829117
200 WEA PARKING CORP.,7187880066,200 W END AVE,NEW YORK,NY,10023,Manhattan,40.77819,-73.985196
CLAREMONT PARKING CORP,2128661000,480 RIVERSIDE DR,NEW YORK,NY,10027,Manhattan,40.811413,-73.9638
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,525 E 72ND ST,NEW YORK,NY,10021,Manhattan,40.766495,-73.951597
300 PARKING INC.,2127367171,300 W 55TH ST,NEW YORK,NY,10019,Manhattan,40.765143,-73.984253
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,1283 YORK AVE,NEW YORK,NY,10065,Manhattan,40.764665,-73.955565
39TH AND EIGHTH PARKING LLC,212-686-9800,310 W 39TH ST,NEW YORK,NY,10018,Manhattan,40.755554,-73.991957
QUIK PARK MARLO LLC,2128322066,56 FULTON ST,NEW YORK,NY,10038,Manhattan,40.708409,-74.00496
VALET PARKING CORP.,2122493344,10 W 15TH ST,NEW YORK,NY,10011,Manhattan,40.736964,-73.994055
PRIMARY PARKING LLC,2126869800,721 10TH AVE,NEW YORK,NY,10019,Manhattan,40.764293,-73.99236
QUIK PARK LITTLE WEST LLC,,70 LITTLE WEST ST,NEW YORK,NY,10004,Manhattan,40.707046,-74.016671
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125649199,47 CHURCH ST,NEW YORK,NY,10007,Manhattan,40.71121,-74.010539
RKKS GROUP INC.,9172852934,13203 SANFORD AVE,FLUSHING,NY,11355,Queens,40.754888,-73.832836
TRITO PARKING   PARKING CORP,2129355922,225 E 63RD ST,NEW YORK,NY,10065,Manhattan,40.763626,-73.963434
"KINNEY PARKING SYSTEM, LLC",2125025490,159 W 48TH ST,NEW YORK,NY,10036,Manhattan,40.759484,-73.982538
K One Parking Inc,,2160 WEBSTER AVE,BRONX,NY,10457,Bronx,40.853785,-73.896582
ENTERPRISE 24 PARKING LLC,2126270012,160 W 24TH ST,NEW YORK,NY,10011,Manhattan,40.744549,-73.994909
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,1292 PARK AVE,NEW YORK,NY,10029,Manhattan,40.788321,-73.951512
"KINNEY PARKING SYSTEM, INC.",2125025490,58 W 58TH ST,NEW YORK,NY,10019,Manhattan,40.764572,-73.976207
"KINNEY PARKING SYSTEM, INC.",2125025490,12 W 13TH ST,NEW YORK,NY,10011,Manhattan,40.735323,-73.994445
CARTER AVE PARKING CORP.,3475979366,1841 CARTER AVE,BRONX,NY,10457,Bronx,40.846808,-73.902329
216-10 NY PARKING CORP,(212) 304-0315,4055 10TH AVE,NEW YORK,NY,10034,Manhattan,40.870373,-73.91437
EFFECTIVE PARKING LLC,2126869800,435 W 57TH ST,NEW YORK,NY,10019,Manhattan,40.768747,-73.987282
MANHATTAN PARKING SYSTEM-PARK AVE. CORP.,2127536116,277 PARK AVE,NEW YORK,NY,10172,Manhattan,40.755438,-73.974708
"KINNEY PARKING SYSTEM, INC.",2125025490,224 MULBERRY ST,NEW YORK,NY,10012,Manhattan,40.722351,-73.996001
920 PARKING CORP.,2128661000,920 PARK AVE,NEW YORK,NY,10028,Manhattan,40.776578,-73.960144
F & R PARKING LOT CORP.,7183295670,65 NEW YORK AVE,BROOKLYN,NY,11216,Brooklyn,40.677868,-73.946821
169 LUDLOW PARKING LLC,212-262-4771,180 ORCHARD ST,NEW YORK,NY,10002,Manhattan,40.721789,-73.988241
"KINNEY PARKING SYSTEM, INC.",2125025490,50 W 93RD ST,NEW YORK,NY,10025,Manhattan,40.790145,-73.967376
57 & 11 PARKING CORP.,2128887400,622 W 57TH ST,NEW YORK,NY,10019,Manhattan,40.77068,-73.992418
QUIK PARK BLEECKER STREET GARAGE LLC,212-686-9800,350 BLEECKER ST,NEW YORK,NY,10014,Manhattan,40.734328,-74.004786
316 BERGEN PARKING CORP,2127367171,312 BERGEN ST,BROOKLYN,NY,11217,Brooklyn,40.683155,-73.981812
"IMPERIAL PARKING (U.S.), LLC",2129378660,8935 162ND ST,JAMAICA,NY,11432,Queens,40.705574,-73.798312
QUIK PARK GARMENT LLC,2128322066,155 E 34TH ST,NEW YORK,NY,10016,Manhattan,40.746079,-73.978557
ADVANCE PARKING LLC,2122218902,249 W 43RD ST,NEW YORK,NY,10036,Manhattan,40.757566,-73.988236
P.J.'S PARKING SERVICE CORP.,7189492507,8835 164TH ST,JAMAICA,NY,11432,Queens,40.708102,-73.797139
CHAPLAND PARKING LLC,2122889645,111 E 82ND ST,NEW YORK,NY,10028,Manhattan,40.777647,-73.958881
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,200 CHAMBERS ST,NEW YORK,NY,10007,Manhattan,40.716703,-74.01226
1020 PARKING LLC,212-490-3460,1020 GRAND CONCOURSE,BRONX,NY,10451,Bronx,40.830237,-73.920312
"OLYMPIC PARKING SYSTEMS, LLC",2126270667,587 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Manhattan,40.739198,-73.995762
STANDARD PARKING CORPORATION,2122410795,1292 PARK AVE,NEW YORK,NY,10029,Manhattan,40.788321,-73.951512
HERALD SQUARE PARKING LLC,2126869800,839 6TH AVE,NEW YORK,NY,10001,Manhattan,40.746937,-73.990085
"PARKING SERVICES PLUS, INC.",5168254661,7710 41ST AVE,ELMHURST,NY,11373,Queens,40.746465,-73.870487
QUIK PARK SOUTHERN LLC,2128322066,1 NEW YORK PLZ,NEW YORK,NY,10004,Manhattan,40.702357,-74.012161
ENTERPRISE 62ND PARKING LLC,212-564-3199,301 E 62ND ST,NEW YORK,NY,10065,Manhattan,40.762439,-73.962597
ONE PARKING 1411 LLC,2123706530,136 W 40TH ST,NEW YORK,NY,10018,Manhattan,40.754521,-73.987611
GMH PARK INC,9172140583,1326 SPOFFORD AVE,BRONX,NY,10474,Bronx,40.814517,-73.885422
"CORINTHIAN PARKING MANAGEMENT, LLC",2127957275,330 E 38TH ST,NEW YORK,NY,10016,Manhattan,40.746488,-73.972452
247 NORTH 7TH STREET PARKING CORP,2127367171,248 N 8TH ST,BROOKLYN,NY,11211,Brooklyn,40.716316,-73.954011
QSB 267 PROPERTY CO LLC,2127246833,267 W 87TH ST,NEW YORK,NY,10024,Manhattan,40.789371,-73.976652
SP PLUS CORPORATION,2125025490,353 WEST ST,NEW YORK,NY,10014,Manhattan,40.729822,-74.010524
"G & R PARKING SERVICES, INC.",7184309038,1550 BLONDELL AVE,BRONX,NY,10461,Bronx,40.846184,-73.845383
"CONNAUGHT CAR PARK, LLC",2129966363,300 E 54TH ST,NEW YORK,NY,10022,Manhattan,40.757088,-73.966364
1939 W FARMS RD PARKING CORP,7183008790,1939 W FARMS RD,BRONX,NY,10460,Bronx,40.839623,-73.880498
10 WEST 66TH STREET CAR PARK LLC,2129966363,10 W 66TH ST,NEW YORK,NY,10023,Manhattan,40.772505,-73.97964
ROX PARKING LLC,2123272626,931 1ST AVE,NEW YORK,NY,10022,Manhattan,40.754794,-73.965712
45TH STREET PARKING CORP,2127367171,825 2ND AVE,NEW YORK,NY,10017,Manhattan,40.75129,-73.971363
"3223 JOHNSON SERVICES, INC.",718-543-5219,3223 JOHNSON AVE,BRONX,NY,10463,Bronx,40.883622,-73.910457
PRIME CAR PARK LLC,2122216111,941 HOE AVE,BRONX,NY,10459,Bronx,40.821884,-73.890465
205 THIRD PARKING LLC,2126869800,205 3RD AVE,NEW YORK,NY,10003,Manhattan,40.735991,-73.984939
"KINNEY PARKING SYSTEM, INC.",2125025490,211 W 87TH ST,NEW YORK,NY,10024,Manhattan,40.788616,-73.974674
"STABLE CAR PARKING, INC.",212-979-9815,9201 4TH AVE,BROOKLYN,NY,11209,Brooklyn,40.618073,-74.030013
REGAL PARKING CORP.,2127367171,9822 63RD DR,REGO PARK,NY,11374,Queens,40.731094,-73.857973
SEWARD PARK GARAGE LLC,6465840409,413 GRAND ST,NEW YORK,NY,10002,Manhattan,40.715374,-73.986474
GEMA PARKING CORP.,2124774043,333 E 14TH ST,NEW YORK,NY,10003,Manhattan,40.731812,-73.983264
1010 PARKING CORP.,2127367171,530 E 72ND ST,NEW YORK,NY,10021,Manhattan,40.765979,-73.952102
"IMPERIAL PARKING (U.S.), INC",2129378660,420 E 20TH ST,NEW YORK,NY,10009,Manhattan,40.734147,-73.978732
2910 ATLANTIC PARKING CORP.,7183648350,188 W 230TH ST,BRONX,NY,10463,Bronx,40.876675,-73.905509
ON 2'S PARKING & STORAGE INC.,6313341802,650 BERRIMAN ST,BROOKLYN,NY,11208,Brooklyn,40.662768,-73.874508
IMPERIAL PARKING US LLC,2125573311,302 2ND ST,BROOKLYN,NY,11215,Brooklyn,40.674337,-73.984975
CLINTON GRAND PARKING LLC,212-686-9800,240 E BROADWAY,NEW YORK,NY,10002,Manhattan,40.714542,-73.986424
333 EAST 75TH STREET PARKING CORP.,2127367171,333 E 75TH ST,NEW YORK,NY,10021,Manhattan,40.770155,-73.95522
"KINNEY PARKING SYSTEM, INC.",2125025490,23 W 55TH ST,NEW YORK,NY,10019,Manhattan,40.762262,-73.976067
LTG PARKING CORP.,2129999999,205 W END AVE,NEW YORK,NY,10023,Manhattan,40.778571,-73.986376
SP PLUS CORPORATION,2125025490,1500 UNIONPORT RD,BRONX,NY,10462,Bronx,40.836804,-73.855951
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,56 GREENWICH ST,NEW YORK,NY,10006,Manhattan,40.707093,-74.014183
SEAPORT PARKING LLC,2126869800,80 BEEKMAN ST,NEW YORK,NY,10038,Manhattan,40.708825,-74.003955
"EDISON NY PARKING, LLC",3477285044,270 DYCKMAN ST,NEW YORK,NY,10034,Manhattan,40.866791,-73.929052
MURRAY PARK GARAGE CO. LLC,2122139600,120 E 34TH ST,NEW YORK,NY,10016,Manhattan,40.746453,-73.980264
METROPOLITAN 51 PARKING LLC,2123088474,569-573 LEXINGTON AVE,NEW YORK,NY,10022,Manhattan,40.756816,-73.97196
BOULEVARD LEASING LIMITED PARTNERSHIP,7188309084,9745 QUEENS BLVD,REGO PARK,NY,11374,Queens,40.729419,-73.85955
247 NORTH 7TH STREET PARKING CORP.,929-337-8633,248 N 8TH ST,BROOKLYN,NY,11211,Brooklyn,40.716316,-73.954011
WEST 43 PARKING LLC,2122624771,635 W 42ND ST,NEW YORK,NY,10036,Manhattan,40.76145,-73.999394
"CLEAN AIR CAR SERVICE & PARKING BRANCH TWO, LLC",718-395-8288,3720 PRINCE ST,FLUSHING,NY,11354,Queens,40.760294,-73.832874
"BRICIN PARKING, CORP.",2126500141,511 E 80TH ST,NEW YORK,NY,10075,Manhattan,40.771839,-73.949077
"IMPERIAL PARKING (U.S.), INC",2129378660,527 E 14TH ST,NEW YORK,NY,10009,Manhattan,40.730307,-73.979793
ENTERPRISE PARKING SYSTEMS 11 LLC,2125643199,145 E 16TH ST,NEW YORK,NY,10003,Manhattan,40.734835,-73.98647
245 EAST 19 STREET PARKING LLC,2126869800,245 E 19TH ST,NEW YORK,NY,10003,Manhattan,40.735713,-73.983032
"SHELTER PARKING BREVARD, LLC",5168813535,245 E 54TH ST,NEW YORK,NY,10022,Manhattan,40.757639,-73.966939
82-11 LLC,9172160426,8213 37TH AVE,JACKSON HEIGHTS,NY,11372,Queens,40.749921,-73.883781
69 ENTERPRISE PARKING LLC,2126270012,219 E 69TH ST,NEW YORK,NY,10021,Manhattan,40.76729,-73.960499
"SMITH CAR PARK, LLC",2129966363,75 SMITH ST,BROOKLYN,NY,11201,Brooklyn,40.68907,-73.988652
PURE ROYALTY ENTERPRISE LLC,7182942419,1843 CROTONA AVE,BRONX,NY,10457,Bronx,40.843782,-73.892772
EAGLE PARKING GARAGE INC,3472207660,759 EAGLE AVE,BRONX,NY,10456,Bronx,40.819816,-73.909559
"ALLIANCE 185TH PARKING, LLC",2125810535,4320 BROADWAY,NEW YORK,NY,10033,Manhattan,40.852231,-73.934471
METRO PARKING CORP.,2122493344,301 E 63RD ST,NEW YORK,NY,10065,Manhattan,40.763059,-73.962127
BREVOORT PARKING LLC,2126869800,20 E 9TH ST,NEW YORK,NY,10003,Manhattan,40.732238,-73.994785
IMPARK 1199 PA LLC,212-937-8660,1199 PARK AVE,NEW YORK,NY,10128,Manhattan,40.785344,-73.953098
24 LEONARD PARKING LLC,2126202621,24 LEONARD ST,NEW YORK,NY,10013,Manhattan,40.718402,-74.007565
"SURF AVENUE LOGISTICS, LLC",9175840383,173 E 156TH ST,BRONX,NY,10451,Bronx,40.823266,-73.923595
3480 THIRD AVENUE PARKING INC.,3472844141,3480 3RD AVE,BRONX,NY,10456,Bronx,40.830211,-73.905997
